2173	636	2672	465	118	565	738
2173	846	2204	163	1030	1946	1030
2173	636	2204	2173	163	765	163
2177	1883	2177	163	2638	163	1070
2177	1883	2177	1883	2177	163	757
2177	163	1696	1971	995	1230	2598
2196	380	188	717	1877	2215	1877
2196	380	163	2557	430	1617	1107
2196	163	563	38	1689	219	757
2200	163	1775	163	1159	2564	1159
2200	1797	1409	2600	523	2480	653
2200	1797	1221	1797	1409	2703	1221
2202	1571	343	1303	343	1274	163
2202	1571	163	1575	1136	1142	1018
2202	1980	2457	1980	758	100	1611
2204	163	743	163	1573	2174	2687
2204	846	1533	1730	1533	846	2173
2204	163	2200	1797	1409	958	1409
2232	2058	755	188	757	755	188
2232	2058	757	188	415	163	2259
2232	2058	757	846	2204	2173	636
2259	2175	1362	2175	2087	2261	2087
2259	163	2557	686	381	635	208
2259	1257	1872	1696	2250	2175	2087
2265	163	1890	163	1110	1729	1016
2265	2347	2265	163	1691	793	856
2265	163	1558	2564	1558	163	2563
2274	2237	2170	1325	2309	1325	219
2274	163	606	163	1207	163	940
2274	163	2659	743	65	743	163
2295	881	2405	881	112	624	11
2295	163	1807	2490	1807	163	2604
2295	427	1999	427	2448	2526	2448
2298	2518	2298	2518	163	2673	995
2298	2518	2298	163	2451	129	2363
2298	2518	163	402	403	2309	538
2316	743	2030	2659	163	1691	793
2316	163	769	163	1715	163	1890
2316	743	65	743	744	65	744
2396	1952	503	2029	1952	503	1851
2396	1583	900	1533	1730	1034	1730
2396	1583	900	1533	1730	1533	1730
2518	163	2175	2087	1911	1719	2175
2518	163	1106	163	2204	636	2687
2518	2298	2518	2298	2518	2298	163
2554	163	982	247	563	37	563
2554	163	2557	686	634	430	223
2554	1850	2554	1850	2554	163	2521
2557	1947	2557	686	634	1570	1111
2557	1947	2557	163	757	188	120
2557	430	651	635	683	635	436
2563	163	1334	1130	959	793	1110
2563	2396	2563	1583	2563	163	1571
2563	2396	163	813	163	2564	1785
2564	1558	1136	1516	1136	1558	163
2564	1159	2564	163	2039	2254	2347
2564	1558	2564	1558	2564	1785	2564
2600	523	415	789	1206	163	2604
2600	163	1590	163	1069	422	1069
2600	523	54	523	277	483	566
2604	2330	2598	1232	1231	1230	1178
2604	1631	2407	1631	2604	163	1775
2604	168	2604	2330	1769	2330	1631
2638	2202	1980	262	1980	262	793
2638	2202	163	1457	163	1831	1836
2638	2202	1980	2457	1980	2202	2638
2659	163	1573	910	1573	764	2174
2659	2316	2030	743	2659	2030	743
2659	743	2030	2316	2659	2316	163
2667	2504	1663	1756	168	2604	2330
2667	2504	1536	1518	1536	1728	129
2667	2429	1143	2429	2667	2295	881
2673	995	1985	1231	1178	1099	163
2673	163	415	523	882	523	54
2673	163	290	163	727	1799	727
164	740	157	214	78	157	2021
164	517	2509	517	2509	517	1170
164	517	1170	1198	418	1198	1170
517	2509	2618	453	514	506	514
517	1198	1170	1198	1683	1198	517
517	2509	2618	1269	453	1124	1566
165	432	433	432	302	428	432
165	432	428	432	598	158	598
165	432	165	432	428	598	307
432	428	432	302	598	302	598
432	598	432	184	433	428	432
432	428	598	307	598	302	432
166	457	166	649	2560	323	140
166	457	649	96	2061	2062	2061
166	1125	166	1125	857	1483	1498
457	166	1125	1496	1125	1483	1123
457	166	1125	857	1483	2060	2062
457	166	1125	818	817	1212	1497
1125	818	819	1215	1209	1215	818
1125	857	1125	1483	2060	857	2060
1125	166	457	649	457	649	479
167	552	472	566	1643	1189	638
167	559	34	66	2359	2520	2359
167	552	671	552	473	552	644
554	1859	621	565	2642	2368	465
554	552	446	552	92	565	465
554	167	559	34	565	1401	951
168	1728	1110	1016	1205	163	141
168	1728	129	2220	2600	523	465
168	2604	1631	2598	854	1178	854
475	168	1756	168	1728	163	129
475	168	1756	745	2336	2579	2336
475	168	475	168	2604	1631	2330
1756	168	475	168	2604	1631	2598
1756	745	1704	687	1157	1700	687
1756	2603	1756	168	2604	2330	2598
169	212	576	354	576	293	576
169	570	169	212	576	355	1093
169	570	1524	1245	1520	1526	576
212	576	1526	839	1072	354	839
212	169	570	2026	2552	2026	576
212	169	570	2026	570	1520	59
172	245	1636	983	256	2225	2423
172	430	1698	686	2557	686	1273
172	245	172	245	172	635	632
245	172	245	172	635	651	635
245	1636	245	1636	245	172	430
245	1636	245	1636	983	1002	983
575	882	1529	565	1378	239	82
575	882	1616	523	717	2502	2605
575	1378	882	1616	523	1931	2402
2485	2480	566	1816	559	2341	623
2485	1378	575	882	1378	575	173
2485	2480	566	34	35	34	565
501	174	503	1952	2029	1818	2029
501	496	2393	1952	503	1952	2029
501	174	503	1952	2393	1813	503
503	1813	503	501	496	663	2393
503	1851	503	1813	2393	496	663
503	1952	2393	1952	2396	1952	2393
2409	477	463	333	565	244	136
2409	2027	636	552	723	552	173
2409	174	501	663	2393	496	663
175	747	229	747	494	747	696
175	747	579	696	747	700	625
175	747	362	747	336	747	186
176	379	176	379	176	379	176
176	379	756	176	756	379	756
176	379	176	379	756	379	756
379	756	379	756	379	176	756
379	176	756	176	379	756	379
379	756	379	756	379	756	176
756	379	176	756	379	176	756
756	379	176	756	176	756	176
756	176	756	176	379	756	176
177	635	89	635	474	635	683
177	885	831	2243	831	885	831
177	1489	177	2192	177	965	1432
885	1335	1337	2343	430	651	430
885	831	2243	2244	2243	2245	2243
885	1335	1032	1335	1478	1336	1027
911	1354	75	2122	1864	2276	30
911	1354	1304	1354	479	136	1479
911	585	2291	344	1267	344	1267
965	964	910	1573	2174	1573	1481
965	1140	964	1673	1573	1432	964
965	966	964	1432	910	1131	966
1489	837	1489	177	911	177	1489
1489	177	1959	2259	2261	2087	2261
1489	837	1686	837	1489	177	635
2192	177	2192	1743	2192	177	885
2192	1743	2192	177	2192	1743	2192
2192	177	965	1432	964	910	1590
178	378	1207	900	1583	2563	1583
178	286	2195	1963	286	2195	286
178	378	960	1301	1266	1301	1595
286	378	1678	861	1431	1412	1431
286	178	286	378	286	1963	378
286	378	2583	2135	2023	2135	2333
378	1207	430	2137	431	2137	2508
378	1290	378	1027	322	2508	322
378	2012	2135	134	1782	2328	1782
179	611	2230	2095	2056	2095	2056
179	608	2230	611	1755	611	938
179	331	774	2707	1389	2707	1389
662	181	766	78	766	78	766
662	518	181	76	181	518	2532
662	181	157	1375	1452	157	1038
182	468	491	2377	2025	2153	889
182	468	1713	41	94	41	533
182	468	1713	2002	2510	1713	115
468	182	491	2377	491	2377	468
468	1713	2002	1713	1870	1713	1870
468	491	468	2377	491	182	491
491	2318	491	2377	491	2377	2025
491	468	2377	491	2377	491	2318
491	182	468	1713	416	1913	416
454	1368	454	183	66	149	66
454	183	66	2122	75	1123	1188
454	541	1123	1483	1125	818	819
539	1453	539	1453	1210	883	1665
539	1453	539	1123	1674	1354	806
539	541	1123	75	288	2380	215
541	1123	1483	1498	1163	1497	901
541	1123	1674	1680	1674	1680	1674
541	454	541	1123	1483	857	1125
428	302	428	302	432	598	158
428	598	428	433	432	433	432
428	184	432	598	307	598	307
185	332	185	389	324	62	324
185	324	185	332	389	324	185
185	324	185	324	278	324	185
389	324	278	324	185	332	62
389	324	327	945	1414	1288	108
389	324	327	1899	2292	2140	623
186	566	465	2368	2642	565	173
186	294	252	294	699	747	72
186	747	349	747	353	747	609
588	699	294	277	523	188	120
588	186	588	747	609	747	349
588	294	465	118	636	2173	163
187	462	2582	1718	1373	1366	2373
187	462	2582	1718	28	611	2325
187	462	2582	2178	1795	2178	1795
462	1644	322	15	254	1176	1123
462	1644	462	1644	701	1644	1290
462	187	462	187	462	2582	411
262	266	163	2363	1719	2363	1719
262	1980	758	1980	2457	690	445
262	793	1734	1715	1386	2360	1006
721	188	523	2408	523	717	1877
721	188	755	2058	757	163	2564
721	188	120	2175	1940	2220	290
755	757	163	793	1334	163	1872
755	2058	757	219	1689	163	2248
755	757	219	1404	1143	2429	2624
2664	712	1036	538	2309	1325	1175
2664	415	1790	22	2257	1768	2257
2664	2102	2664	415	163	189	2664
190	519	420	10	519	420	192
190	519	2549	280	2549	193	2549
190	2223	519	10	280	193	519
356	190	356	190	2223	2214	2223
356	510	192	705	192	519	10
356	510	2223	519	280	2549	519
2223	510	519	510	2223	519	190
2223	510	519	2549	193	74	1220
2223	510	192	705	519	2549	2608
510	192	519	190	2223	519	193
510	356	190	356	510	2223	190
510	356	510	2223	2214	420	10
705	192	193	238	1815	489	301
705	192	510	192	280	2549	519
705	192	519	2448	2526	2448	2311
2549	280	192	420	519	2590	2421
2549	280	192	519	2223	519	420
2549	2608	519	2223	519	10	519
194	673	194	673	194	673	194
194	673	194	673	194	673	194
194	673	194	673	194	673	194
673	194	673	194	673	194	673
673	194	673	194	673	194	673
673	194	673	194	673	194	673
195	196	195	735	307	735	86
195	707	195	707	195	707	196
195	196	195	196	195	196	216
196	707	158	433	158	433	428
196	216	735	216	735	216	735
196	195	196	195	735	2649	2106
216	196	195	196	195	735	216
216	196	216	735	2649	1956	735
216	735	86	373	86	735	195
633	566	688	252	562	60	552
633	565	1782	134	1118	1540	1378
633	294	502	565	738	1213	738
749	197	749	552	653	552	2
749	483	367	483	749	2485	565
749	483	749	2485	575	173	565
198	747	561	745	600	1052	832
198	747	572	881	1203	881	1119
198	747	127	745	110	745	1886
655	198	655	747	494	747	741
655	747	489	2670	253	2670	489
655	747	202	771	104	771	745
199	640	635	632	635	632	1582
199	640	574	1827	1962	1827	2224
199	591	672	2360	556	2354	556
591	1032	1335	1337	944	1337	2300
591	1105	1026	1105	1026	1433	1026
591	1105	798	507	549	574	242
200	1464	1254	1062	1254	1062	1254
200	1891	200	1891	1774	2619	328
200	1891	200	536	200	1891	206
1464	200	536	58	536	58	536
1464	1254	1464	1470	411	2582	409
1464	200	1464	1100	1464	1100	1464
204	202	72	745	1756	2603	1756
204	747	494	747	315	747	336
204	2650	2215	344	1881	344	963
203	359	808	1342	2454	881	2454
203	2499	2376	359	2322	2499	2376
203	747	741	204	597	675	2339
359	1787	359	2499	2147	2499	2500
359	2499	1871	359	2422	2376	2422
359	330	576	355	2068	355	1094
2499	2376	2500	2322	359	330	576
2499	2322	2498	2499	1935	611	1668
2499	2357	1656	731	808	863	2499
274	566	483	367	565	1376	306
274	204	274	204	597	675	1445
274	478	52	478	479	418	740
741	747	207	1676	74	2284	74
741	747	610	747	397	659	625
741	1157	1704	745	561	745	127
1645	797	1645	477	565	367	552
1645	477	463	477	565	239	552
1645	477	2658	1559	929	1697	16
1811	427	584	639	250	584	427
1811	204	274	204	2650	2215	551
1811	2410	2049	2410	2049	2410	1811
2410	1811	2410	1811	204	741	687
2410	2049	2218	2021	87	719	1666
2410	2049	2306	427	1405	1463	1361
2650	2215	1877	578	1877	2215	1877
2650	204	597	204	1645	204	747
2650	2215	551	2473	1192	321	2305
205	600	747	315	747	680	608
205	747	771	202	427	696	1672
205	745	2325	745	127	2228	1094
600	745	2336	745	477	1766	427
600	747	542	779	638	383	87
600	1052	600	745	2437	2433	2437
206	1488	1490	531	2187	2321	2187
206	536	200	1891	206	1028	1037
206	536	206	1042	1043	1042	1028
1028	1435	1028	1435	1028	1042	1037
1028	206	1028	1042	1028	1610	1028
1028	206	1891	206	1891	411	2232
1042	1435	1042	1435	1042	1028	1042
1042	206	1028	1435	1028	1042	206
1042	1037	1042	1043	1435	1028	1037
1488	980	1488	427	2295	427	250
1488	206	536	58	1891	58	1891
1488	980	1488	1668	1488	980	1488
1490	1488	980	1488	1490	1488	611
1490	531	2187	2321	2187	531	693
1490	206	1042	1037	1610	1028	206
207	1536	1518	1536	1728	1775	163
207	1536	2504	2667	2295	881	2295
207	747	112	747	609	747	397
1270	2342	2151	1584	1164	1584	1164
1270	236	156	431	1608	949	74
1270	2342	1270	236	156	521	1259
1569	1721	1569	1679	627	338	627
1569	1684	1182	1073	1569	208	1569
1569	1684	1726	1679	1569	1327	1165
2343	2443	1339	1570	1678	1570	1678
2343	1618	1112	1618	1112	926	1112
2343	1337	2343	1618	1220	1608	1220
209	415	163	1127	793	1333	1467
209	2334	1917	1796	2001	833	714
209	2704	209	2704	209	2704	2407
2704	209	2704	209	2334	1832	1831
2704	2407	1631	2330	2604	168	1728
2704	2407	1631	2330	1696	163	237
644	210	63	1546	63	1546	63
644	565	85	2368	85	465	523
644	565	1782	566	1816	566	294
738	1727	1376	1546	63	210	552
738	1585	804	1585	565	1546	565
738	1376	306	565	367	483	650
211	1527	971	1602	339	495	342
211	2076	772	2166	1527	1894	827
211	1527	827	909	827	909	913
325	211	645	312	577	2660	1933
325	1201	325	211	645	742	1240
325	211	325	211	645	742	772
1527	419	1326	971	2166	772	2166
1527	2166	2524	2166	772	1147	1241
1527	260	2524	1527	2221	2404	1459
2076	772	742	645	51	2559	841
2076	2559	51	772	2167	2088	2525
2076	1527	1894	909	913	909	827
213	492	1741	738	1183	562	2014
213	492	565	294	103	294	483
213	490	45	220	552	85	565
734	492	490	5	490	45	1459
734	213	734	213	492	490	220
734	213	490	220	490	213	492
696	215	2061	96	2061	96	2061
696	427	1274	1305	1740	1136	1516
696	579	696	427	312	577	312
2380	2294	1140	2294	2529	2294	2380
2380	1838	719	1112	1512	1235	2508
2380	215	2061	96	438	607	1055
217	747	502	565	1540	1459	804
217	747	703	2233	636	764	636
217	2355	217	2355	217	2355	217
685	747	203	2499	863	576	1258
685	217	747	202	72	745	2325
685	217	2355	1879	2355	217	747
2355	1879	1760	427	2683	427	1405
2355	763	1879	1760	427	2255	2412
2355	1879	2355	217	747	110	687
218	1290	423	1934	2463	558	1641
218	1290	1226	1234	790	1234	790
218	478	96	2061	2062	2060	1483
1290	1238	1550	1555	558	423	557
1290	1712	1290	1226	1234	1263	1234
1290	1191	1053	1607	848	1739	641
846	219	2563	2396	163	1277	1476
846	2173	2204	163	1675	1153	1219
846	2173	2204	846	781	1533	1730
1325	219	757	846	757	755	757
1325	2309	1325	219	38	273	372
1325	1175	1325	1175	1628	1063	1065
1738	1264	1134	2281	2429	2281	2429
1738	219	163	2563	163	793	1691
1738	538	1689	38	273	372	273
221	629	1537	629	1537	1556	1537
221	629	1535	1537	1556	1537	1348
221	629	1535	289	1278	1534	1148
629	612	1348	612	1348	1537	1556
629	612	2568	583	1214	1635	1706
629	221	629	1535	289	64	289
222	581	580	1215	1707	825	1707
222	581	580	1497	580	1126	1212
222	643	2489	2372	2489	2371	1126
223	430	2593	2342	2197	2342	381
223	686	683	1860	548	565	367
223	430	632	401	442	401	632
224	597	675	2215	551	2473	551
224	1601	2423	853	1732	2423	862
224	1819	224	597	675	344	1275
1601	1644	2616	986	862	986	862
1601	1428	2539	1322	1020	1329	1986
1601	1644	1862	1644	2616	2484	1644
1819	2580	1823	2487	52	2580	136
1819	1781	1819	2580	136	1539	2091
1819	224	597	224	597	434	2473
226	617	226	617	226	617	226
226	617	226	617	226	617	226
226	617	226	617	226	617	226
617	226	617	226	617	226	617
617	226	617	226	617	226	617
617	226	617	226	617	226	617
296	438	296	692	1191	2423	2225
296	1236	861	1678	1339	1111	1328
296	638	89	635	634	686	430
2319	2479	2128	2030	2316	2030	744
2319	2131	1892	2131	2319	227	2319
2319	227	478	497	478	754	478
259	228	119	686	635	660	635
259	582	1498	289	1498	2398	1498
259	582	1498	2158	1498	289	1534
900	1533	900	228	259	582	1792
900	228	2617	344	335	344	335
900	1207	378	335	378	227	1318
2465	2057	2695	2696	98	615	614
2465	2057	790	2057	2215	675	2339
2465	638	1808	2210	1808	638	2465
2617	228	1692	228	119	430	686
2617	2091	2438	92	2438	92	136
2617	2091	1944	2091	1944	1259	1944
229	477	745	72	747	703	2233
229	477	2658	1559	71	1641	1086
229	477	565	2	565	2027	636
477	745	1704	687	2381	2667	2504
477	463	3	197	633	294	128
477	229	747	703	747	526	427
406	2307	1939	2307	1939	2307	1939
406	2307	1939	2307	1939	2307	406
406	311	406	311	406	427	946
1284	1055	1059	1055	1284	1283	1284
1284	427	2448	2526	2448	427	1405
1284	430	256	928	1636	983	887
233	1990	121	731	121	731	1450
233	595	233	1990	233	1990	233
233	1990	2093	283	523	1931	1921
235	747	336	747	494	747	494
235	747	362	747	330	354	576
235	747	204	2410	2049	2218	2049
1271	997	1271	997	1271	236	1271
1271	997	1271	236	1270	236	430
1271	997	1271	997	1271	997	1271
1617	236	1617	236	430	2593	430
1617	236	430	1165	1327	1569	208
1617	1107	1617	1107	1328	1155	1601
329	237	163	793	1110	1016	856
329	237	1060	1890	1060	1890	163
329	237	163	1544	163	2177	163
1815	2671	1815	2670	1815	489	2670
1815	2670	1815	253	2670	1815	253
1815	2671	1815	2671	1815	2671	1815
2308	2652	2308	2652	2637	2652	2637
2308	2652	240	61	240	2652	2637
2308	2652	240	61	240	2652	2308
2652	2308	240	2652	2308	240	2652
2652	2308	2652	240	2652	240	2308
2652	2637	2652	2637	2652	2637	2652
241	763	747	127	745	1756	168
241	763	1879	2355	763	2355	1879
241	763	747	369	747	113	747
763	2355	217	2355	1879	2355	763
763	747	362	747	779	747	283
763	747	489	1815	489	46	867
574	640	1897	2182	1835	2011	1835
574	242	1006	472	552	671	565
574	2360	2004	2360	574	2040	574
1006	574	672	549	488	591	2155
1006	2040	574	1006	876	1025	453
1006	2360	672	2696	2036	2696	98
357	803	357	243	357	537	1204
357	1563	357	537	606	163	1218
357	243	53	1563	53	1439	53
728	1466	943	728	1466	943	728
728	1466	728	1305	1575	1305	728
728	943	728	1016	943	1016	728
750	244	565	294	186	588	186
750	244	565	882	1616	565	306
750	244	565	1540	565	910	1673
1636	245	1636	983	1531	66	1248
1636	2074	1647	2074	2607	2074	2607
1636	2074	1647	2074	2615	1647	2615
246	560	740	560	78	214	587
246	560	78	766	157	214	587
246	560	157	897	1240	912	1149
247	1261	247	500	2444	2257	2444
247	2257	2444	2257	2444	2257	2444
247	1973	129	2363	129	1204	538
500	1767	500	1767	2257	1768	2257
500	1767	500	1767	500	2444	2257
500	247	1117	562	60	562	440
1117	1225	163	1571	163	309	163
1117	2332	1117	562	1117	2089	1530
1117	1225	1117	1225	163	1060	237
1261	1114	602	2334	1790	415	789
1261	1114	1696	2175	1940	2220	2252
1261	1114	1588	1117	1114	1261	247
398	248	398	419	248	419	1747
398	248	398	248	105	2434	1326
398	248	419	248	1326	1602	1326
419	1747	2160	1747	2160	2434	2069
419	260	619	260	2166	776	342
419	260	1324	260	419	1747	1527
2088	2167	2088	2524	2088	1527	827
2088	2167	2166	772	1240	912	1150
2088	248	398	776	342	2546	342
2649	735	2106	2649	1956	2527	735
2649	1956	2649	249	2649	2106	1750
2649	2436	2649	735	1956	2649	1956
499	250	708	1116	736	250	694
499	1287	1437	1287	945	62	332
499	250	694	76	345	74	622
577	401	2462	1986	2462	401	442
577	2660	558	423	557	423	1290
577	401	577	1502	577	250	33
584	427	587	214	78	214	157
584	639	250	33	250	577	250
584	427	1283	230	142	391	1283
639	250	708	250	736	14	384
639	584	427	561	745	18	1932
639	1763	611	1668	2535	2176	1914
865	795	865	251	1877	251	6
865	2560	251	88	682	2430	2647
865	251	865	795	865	1505	932
932	865	1505	2560	323	2560	649
932	251	1877	717	523	1616	523
932	251	88	208	430	89	638
1505	932	251	6	490	492	490
1505	865	932	251	1877	717	2502
1505	932	251	6	251	88	44
1877	251	865	1505	932	251	932
1877	251	1877	251	482	551	2215
1877	251	482	551	482	551	523
2560	865	795	865	251	2560	1505
2560	2555	2560	323	2560	865	1505
2560	251	2560	2555	2560	251	1505
2670	1815	2671	1815	489	46	867
2670	489	238	489	1815	489	301
2670	253	1815	2671	1815	2671	1815
1176	1285	405	753	444	144	2102
1176	1592	1734	793	1380	1717	163
1176	2272	1176	2272	1176	1354	479
421	255	421	255	569	767	255
421	255	70	1521	1185	1521	1237
421	255	70	999	1240	912	1241
569	1269	2618	2509	2618	1269	1260
569	514	506	514	506	514	569
569	1181	569	1430	1356	667	2072
767	255	569	1025	1006	1025	1006
767	255	70	1521	70	1986	2462
767	255	569	1181	25	1181	569
256	430	172	635	634	1570	1678
256	634	1570	1678	378	2291	378
256	928	256	2225	256	928	1636
634	1513	862	2423	1644	1863	1595
634	635	634	635	632	401	442
634	1513	862	1513	862	638	779
928	1636	983	1302	983	887	1531
928	256	430	547	430	2487	52
928	256	983	256	634	635	660
983	256	635	208	2343	1618	1220
983	1531	66	1248	835	688	552
983	1002	983	1302	983	928	256
2225	2423	1191	692	438	96	438
2225	2423	1191	2423	853	2423	1161
2225	256	634	686	635	634	635
2369	426	1576	375	836	426	1486
2369	256	430	1165	430	2343	1618
2369	2607	2310	2583	378	2290	378
480	2570	667	2570	1806	2279	1806
480	2270	480	667	2570	1806	2279
480	2570	480	2570	480	2270	667
667	2227	2072	36	2072	36	1933
667	1356	1430	1356	667	257	480
667	2227	2390	2227	2390	76	869
1031	258	1031	258	751	544	751
1031	258	400	258	544	751	14
1031	1328	1101	1328	1412	1111	1339
1111	2292	1111	1328	947	1328	1568
1111	1570	1678	1570	634	635	722
1111	1570	1111	1101	1111	1570	634
320	259	582	1498	582	1792	163
320	259	582	1792	163	1253	965
320	259	320	259	320	259	320
582	259	582	1792	430	635	722
582	1792	582	259	320	259	228
582	818	817	819	1154	819	1212
260	1527	1543	1527	2221	2404	2221
260	1324	1543	1324	260	419	260
260	2069	2434	1747	2434	2160	2434
619	260	2524	2166	776	2166	2167
619	260	1527	2524	2166	260	2559
619	260	2524	1894	2524	2166	2167
1324	260	1527	2420	1527	2088	248
1324	2076	211	645	51	645	51
1324	2076	1527	1747	2559	841	1240
2069	2434	105	1326	105	2434	2069
2069	260	1324	260	2069	2434	1747
2069	2434	105	2434	2069	2434	2069
2166	772	742	772	2076	1527	2524
2166	260	2166	2524	260	419	1747
2166	776	398	419	1747	1326	2144
2524	2166	971	1326	248	398	419
2524	1894	1527	971	1602	339	342
2524	2166	772	768	772	1240	1527
261	345	74	2513	310	2513	2374
261	345	622	74	1634	1252	830
261	626	687	1157	1704	745	386
626	261	626	687	1157	687	745
626	687	1704	687	2683	427	1318
626	687	741	747	205	747	73
1980	2457	690	445	690	445	318
1980	2202	1571	1216	1719	2175	120
1980	262	793	1694	793	1715	1386
668	604	668	1508	1724	1492	1050
668	2413	2373	2413	2373	2374	2507
668	2562	668	604	74	154	74
264	638	2465	2057	2465	638	2673
264	635	632	430	651	430	632
264	635	172	635	442	1908	1582
616	613	2571	613	268	14	232
616	2046	616	613	616	2046	2107
616	2046	268	2046	2107	2574	427
2046	2107	2571	2107	2571	613	268
2046	2107	2496	2571	2496	2571	613
2046	268	14	443	14	31	14
2571	1878	2571	1878	2624	2317	2624
2571	2107	2574	2107	2574	2107	2571
2571	1878	2624	1204	1153	1127	938
270	467	342	467	276	270	495
270	339	342	1800	1994	2097	1994
270	495	270	573	270	573	270
276	2115	276	1993	2546	276	2115
276	2546	276	2546	276	467	276
276	270	339	1549	1602	971	2166
339	1602	1549	1602	339	342	276
339	1602	1326	105	2434	2069	260
339	495	270	342	729	67	729
342	1800	1995	2097	1995	2097	1994
342	276	467	2016	342	2016	1800
342	270	573	464	573	270	339
467	270	276	467	495	467	495
467	2016	342	495	467	495	342
467	495	342	276	467	464	467
495	342	1945	729	342	270	339
495	270	573	464	467	2016	467
495	270	495	339	342	776	1326
573	270	495	467	2000	2115	2000
573	270	573	270	495	467	342
573	270	467	729	467	2016	467
271	2056	2095	2230	608	179	331
271	2056	271	718	271	718	611
271	2056	271	718	611	2540	157
718	611	579	747	600	1052	1051
718	611	2501	611	2325	745	962
718	611	1352	2674	159	136	2543
2056	271	2056	271	2056	2095	2230
2056	2095	157	2230	611	2676	611
2056	2095	157	1637	157	2540	157
272	1551	272	516	272	1551	272
272	914	1551	914	1551	272	1551
272	1551	272	516	272	914	1551
516	272	516	272	516	272	1551
516	272	516	272	1551	272	1551
516	272	1551	914	272	516	272
914	1551	914	272	1551	272	1551
914	1551	914	1551	914	1551	272
914	1551	914	1551	914	1551	914
1551	914	272	1551	914	272	516
1551	914	272	1551	272	914	1551
1551	272	1551	914	272	1551	272
275	464	573	270	339	1549	1602
275	464	573	270	573	270	573
275	464	573	464	467	270	276
464	275	464	467	270	467	729
464	279	464	279	464	275	464
464	467	2000	467	276	467	276
1993	1945	1993	729	1993	342	2016
1993	2546	1993	276	2115	2000	467
1993	342	729	1993	276	2546	276
2115	2000	2115	276	2546	342	1800
2115	2000	2115	2000	467	729	67
2115	2000	2115	2000	2115	2000	467
2546	342	276	270	495	342	339
2546	1993	1945	1993	2546	276	2115
2546	342	1993	342	1945	1993	729
277	567	502	294	483	277	552
277	483	749	483	463	564	463
277	567	277	523	1931	1921	523
483	933	875	775	162	173	575
483	367	565	1546	63	739	63
483	277	552	370	552	575	1378
278	324	327	326	278	326	278
278	326	324	326	278	324	327
278	324	326	278	326	278	324
326	327	1899	327	326	327	945
326	327	1532	925	1532	577	2492
326	327	945	62	945	1414	1287
1898	2140	1268	2419	2323	492	1186
1898	278	326	278	326	324	389
1898	2108	1172	1141	1240	1147	1241
279	464	573	464	573	270	495
279	464	279	464	467	2016	342
279	464	279	464	275	464	279
281	858	2035	1084	991	1368	454
281	460	281	460	281	460	148
281	858	2035	2303	1951	2303	2035
858	281	858	281	858	2035	1084
858	2035	1084	991	1084	858	281
858	2303	1951	2303	858	991	318
282	592	589	592	1144	1509	592
282	592	1509	589	592	282	589
282	592	282	589	592	282	592
589	592	1144	1509	592	282	592
589	282	592	1144	1509	592	1509
589	1509	1144	592	1509	589	592
592	589	282	592	1509	1144	592
592	1144	1509	589	282	592	1509
592	1144	1509	592	1144	592	282
283	747	700	625	659	624	163
283	565	239	565	1790	22	163
283	523	2408	523	478	568	478
2093	1990	233	595	233	1990	2093
2093	283	565	1616	565	1546	1376
2093	283	747	217	747	628	747
1963	2195	286	378	1290	2329	1428
1963	378	335	378	396	478	479
1963	2195	286	378	2012	2135	134
2195	378	2290	344	2291	1275	426
2195	286	178	286	2195	286	2195
2195	1963	378	1238	1025	1238	1550
287	591	488	2053	488	549	456
287	549	287	591	199	591	640
287	640	1363	672	535	109	955
549	591	1186	1268	1757	2341	2425
549	287	549	507	2427	2548	2391
549	453	9	481	9	761	40
1377	313	1642	986	2616	2614	2484
1377	288	2380	1838	485	2514	2380
1377	313	801	1542	801	1475	801
2037	1584	1626	1407	1626	1735	1002
2037	2151	1109	1328	1111	1570	1109
2037	1584	2037	2151	1584	1164	1626
612	2568	612	629	221	629	1537
612	2568	717	1877	251	865	932
612	1046	1121	1344	1345	1047	1354
1278	1534	1122	1534	1597	1148	30
1278	486	1148	1534	1498	1049	1498
1278	583	284	486	64	289	64
1534	1122	578	1333	793	1333	1514
1534	1597	486	1278	486	1278	1534
1534	1498	1351	900	1207	900	1533
1535	629	1537	1348	612	629	1535
1535	289	1278	289	612	1348	612
1535	1348	1537	1556	1537	1535	1348
1537	1348	612	1046	2706	1640	1355
1537	289	1278	486	2276	30	285
1537	1535	289	1537	1535	629	1537
2568	2544	2568	2544	2568	289	612
2568	583	2398	583	2568	289	1278
2568	2544	2568	289	64	583	643
1839	290	1911	290	163	1792	2067
1839	290	1911	2206	2175	1696	2175
1839	2705	1784	163	793	1127	728
1911	290	1911	1719	1911	1719	1911
1911	2087	1911	1098	1911	860	934
1911	2087	1911	860	1911	1098	1305
291	487	291	487	538	1689	163
291	487	291	487	538	2309	538
291	487	538	402	538	2193	538
487	538	1689	538	1689	1738	1264
487	291	487	538	2309	1969	2309
487	538	15	152	15	322	967
292	904	115	2153	1992	2153	2008
292	759	292	904	115	1713	2510
292	904	1733	904	115	41	889
293	387	293	576	605	476	1056
293	387	293	387	293	576	1014
293	576	212	169	212	570	1814
387	293	576	330	576	1524	1526
387	293	387	293	576	839	1067
387	293	576	59	839	1072	1520
502	2536	2629	565	554	565	738
502	565	1401	1554	1553	1554	1401
502	2536	1957	565	385	565	103
564	738	564	463	483	650	483
